onset	dur	cue	target	high	low	hit	miss	high_hit	high_miss	low_hit	low_miss
353.43832	1.00000	1.00000	0.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000
364.35906	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
371.87668	1.00000	1.00000	0.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000
387.89780	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
402.31951	1.00000	1.00000	0.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
410.83723	1.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000	1.00000
433.36002	1.00000	1.00000	0.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
454.98191	1.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000	1.00000
493.00422	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
509.92795	1.00000	1.00000	0.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
521.85041	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
6.04014	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000
14.16593	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
23.28691	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000
41.91757	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
48.43820	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000
57.06044	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
72.18445	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
92.60760	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
101.72660	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
113.74748	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
123.16775	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
131.78620	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
152.20786	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
160.62606	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
172.64827	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
190.27237	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
198.19051	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000	1.00000
205.70813	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
222.33002	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000
233.74795	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
241.86613	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
254.28659	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000	1.00000
262.40393	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000
278.92587	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
289.34371	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
295.86139	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
310.48327	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000	1.00000
330.90539	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
346.92710	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
356.34492	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000
368.36562	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
376.88313	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000
392.80417	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
407.32609	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
414.84413	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000	1.00000
436.46649	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
457.98856	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000	1.00000
495.91049	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
513.83514	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
525.85700	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
