onset	dur	cue	target	high	low	hit	miss	high_hit	high_miss	low_hit	low_miss
267.45264	1.00000	1.00000	0.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
275.47110	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
283.98918	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
296.11115	1.00000	1.00000	0.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
312.13304	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
319.65049	1.00000	1.00000	0.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
340.27357	1.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000	1.00000
359.69601	1.00000	1.00000	0.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000
376.21848	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
401.64200	1.00000	1.00000	0.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
410.56010	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
417.17871	1.00000	1.00000	0.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
431.09942	1.00000	1.00000	0.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
439.71676	1.00000	1.00000	0.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
456.33870	1.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000	1.00000
468.76102	1.00000	1.00000	0.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
480.88248	1.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000	1.00000
496.30409	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
504.42177	1.00000	1.00000	0.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
514.43978	1.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000	1.00000
528.46145	1.00000	1.00000	0.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000
7.02235	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000	1.00000
13.55111	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
31.18184	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
52.11119	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000
60.23259	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
69.35471	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
82.27825	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000
94.30060	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
114.42533	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000
124.94489	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
143.86748	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000	1.00000
156.78927	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000
171.41209	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
178.93091	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
200.35421	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
210.37371	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000
219.99150	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
241.01486	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000
257.93734	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000
270.45947	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
280.47776	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
288.09615	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
301.11784	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
316.13940	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
324.75775	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
344.18004	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000	1.00000
363.70257	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000
380.12498	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
405.54843	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
413.66674	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
420.08517	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
436.20567	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
443.82315	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
459.24597	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000	1.00000
472.86737	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
483.78883	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000	1.00000
499.41068	1.00000	0.00000	1.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000
509.42881	1.00000	0.00000	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	0.00000	1.00000	0.00000
517.44622	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000	0.00000	1.00000
533.36775	1.00000	0.00000	1.00000	1.00000	0.00000	0.00000	1.00000	0.00000	1.00000	0.00000	0.00000
