onset	dur	left	right
5.00209	20.00000	1.00000	0.00000
61.00073	20.00000	1.00000	0.00000
113.00072	20.00000	1.00000	0.00000
165.00117	20.00000	1.00000	0.00000
221.00302	20.00000	1.00000	0.00000
31.00174	20.00000	0.00000	1.00000
87.00069	20.00000	0.00000	1.00000
139.00105	20.00000	0.00000	1.00000
193.00129	20.00000	0.00000	1.00000
251.00334	20.00000	0.00000	1.00000
